condition,strategy,snr_db,probe_evm_percent,probe_ber,packet_error_rate,selected_modulation,average_ber,success_rate,delivered_bits_per_frame
266,fixed_qpsk,15.448178579870422,17.149327002107785,0.0,0.0,QPSK,0.0,1.0,128.0
266,rule_based,15.448178579870422,17.149327002107785,0.0,0.0,16QAM,0.00234375,1.0,256.0
266,ml_based,15.448178579870422,17.149327002107785,0.0,0.0,16QAM,0.00234375,1.0,256.0
267,fixed_qpsk,0.4937837845945392,87.06226723878187,0.13802083333333334,1.0,QPSK,0.1546875,0.0,0.0
267,rule_based,0.4937837845945392,87.06226723878187,0.13802083333333334,1.0,QPSK,0.1546875,0.0,0.0
267,ml_based,0.4937837845945392,87.06226723878187,0.13802083333333334,1.0,QPSK,0.1546875,0.0,0.0
268,fixed_qpsk,26.269795546895363,4.526854979433413,0.0,0.0,QPSK,0.0,1.0,128.0
268,rule_based,26.269795546895363,4.526854979433413,0.0,0.0,64QAM,0.0,1.0,384.0
268,ml_based,26.269795546895363,4.526854979433413,0.0,0.0,64QAM,0.0,1.0,384.0
269,fixed_qpsk,16.273376585891135,15.661850785416433,0.0,0.0,QPSK,0.0,1.0,128.0
269,rule_based,16.273376585891135,15.661850785416433,0.0,0.0,16QAM,0.00078125,1.0,256.0
269,ml_based,16.273376585891135,15.661850785416433,0.0,0.0,16QAM,0.00078125,1.0,256.0
270,fixed_qpsk,1.3856108563029346,84.93171615507774,0.11197916666666667,1.0,QPSK,0.121875,0.0,0.0
270,rule_based,1.3856108563029346,84.93171615507774,0.11197916666666667,1.0,QPSK,0.121875,0.0,0.0
270,ml_based,1.3856108563029346,84.93171615507774,0.11197916666666667,1.0,QPSK,0.121875,0.0,0.0
271,fixed_qpsk,28.13276778248435,3.9593272974430613,0.0,0.0,QPSK,0.0,1.0,128.0
271,rule_based,28.13276778248435,3.9593272974430613,0.0,0.0,64QAM,0.0,1.0,384.0
271,ml_based,28.13276778248435,3.9593272974430613,0.0,0.0,64QAM,0.0,1.0,384.0
272,fixed_qpsk,29.98309403313554,3.266268112498932,0.0,0.0,QPSK,0.0,1.0,128.0
272,rule_based,29.98309403313554,3.266268112498932,0.0,0.0,64QAM,0.0,1.0,384.0
272,ml_based,29.98309403313554,3.266268112498932,0.0,0.0,64QAM,0.0,1.0,384.0
273,fixed_qpsk,22.119162758617815,8.524432153705252,0.0,0.0,QPSK,0.0,1.0,128.0
273,rule_based,22.119162758617815,8.524432153705252,0.0,0.0,64QAM,0.0010416666666666667,1.0,384.0
273,ml_based,22.119162758617815,8.524432153705252,0.0,0.0,64QAM,0.0010416666666666667,1.0,384.0
274,fixed_qpsk,12.939703614265559,23.13046468541429,0.0,0.0,QPSK,0.0,1.0,128.0
274,rule_based,12.939703614265559,23.13046468541429,0.0,0.0,16QAM,0.01171875,0.8,204.8
274,ml_based,12.939703614265559,23.13046468541429,0.0,0.0,QPSK,0.0,1.0,128.0
275,fixed_qpsk,17.74257846104401,12.694176353429093,0.0,0.0,QPSK,0.0,1.0,128.0
275,rule_based,17.74257846104401,12.694176353429093,0.0,0.0,16QAM,0.00078125,1.0,256.0
275,ml_based,17.74257846104401,12.694176353429093,0.0,0.0,16QAM,0.00078125,1.0,256.0
276,fixed_qpsk,0.3069570647001041,95.265834173918,0.15885416666666666,1.0,QPSK,0.128125,0.0,0.0
276,rule_based,0.3069570647001041,95.265834173918,0.15885416666666666,1.0,QPSK,0.128125,0.0,0.0
276,ml_based,0.3069570647001041,95.265834173918,0.15885416666666666,1.0,QPSK,0.128125,0.0,0.0
277,fixed_qpsk,3.253479690381421,69.54266640517105,0.07552083333333333,1.0,QPSK,0.075,0.0,0.0
277,rule_based,3.253479690381421,69.54266640517105,0.07552083333333333,1.0,QPSK,0.075,0.0,0.0
277,ml_based,3.253479690381421,69.54266640517105,0.07552083333333333,1.0,QPSK,0.075,0.0,0.0
278,fixed_qpsk,9.929983145114642,30.17284829191547,0.0,0.0,QPSK,0.0015625,1.0,128.0
278,rule_based,9.929983145114642,30.17284829191547,0.0,0.0,QPSK,0.0015625,1.0,128.0
278,ml_based,9.929983145114642,30.17284829191547,0.0,0.0,QPSK,0.0015625,1.0,128.0
279,fixed_qpsk,12.338060654658726,24.592047135042254,0.0,0.0,QPSK,0.0,1.0,128.0
279,rule_based,12.338060654658726,24.592047135042254,0.0,0.0,16QAM,0.021875,0.0,0.0
279,ml_based,12.338060654658726,24.592047135042254,0.0,0.0,QPSK,0.0,1.0,128.0
280,fixed_qpsk,22.678464970709367,7.544712783973745,0.0,0.0,QPSK,0.0,1.0,128.0
280,rule_based,22.678464970709367,7.544712783973745,0.0,0.0,64QAM,0.0010416666666666667,1.0,384.0
280,ml_based,22.678464970709367,7.544712783973745,0.0,0.0,64QAM,0.0010416666666666667,1.0,384.0
281,fixed_qpsk,5.121893297647628,56.17927323183389,0.036458333333333336,1.0,QPSK,0.0234375,0.2,25.6
281,rule_based,5.121893297647628,56.17927323183389,0.036458333333333336,1.0,QPSK,0.0234375,0.2,25.6
281,ml_based,5.121893297647628,56.17927323183389,0.036458333333333336,1.0,QPSK,0.0234375,0.2,25.6
282,fixed_qpsk,3.48314208287733,71.28516908091805,0.08072916666666667,1.0,QPSK,0.059375,0.0,0.0
282,rule_based,3.48314208287733,71.28516908091805,0.08072916666666667,1.0,QPSK,0.059375,0.0,0.0
282,ml_based,3.48314208287733,71.28516908091805,0.08072916666666667,1.0,QPSK,0.059375,0.0,0.0
283,fixed_qpsk,20.923917999259174,9.64604247495164,0.0,0.0,QPSK,0.0,1.0,128.0
283,rule_based,20.923917999259174,9.64604247495164,0.0,0.0,64QAM,0.008333333333333333,0.4,153.6
283,ml_based,20.923917999259174,9.64604247495164,0.0,0.0,64QAM,0.008333333333333333,0.4,153.6
284,fixed_qpsk,26.640963599608927,4.742089672637333,0.0,0.0,QPSK,0.0,1.0,128.0
284,rule_based,26.640963599608927,4.742089672637333,0.0,0.0,64QAM,0.0,1.0,384.0
284,ml_based,26.640963599608927,4.742089672637333,0.0,0.0,64QAM,0.0,1.0,384.0
285,fixed_qpsk,26.39001756892721,4.5633964027130745,0.0,0.0,QPSK,0.0,1.0,128.0
285,rule_based,26.39001756892721,4.5633964027130745,0.0,0.0,64QAM,0.0,1.0,384.0
285,ml_based,26.39001756892721,4.5633964027130745,0.0,0.0,64QAM,0.0,1.0,384.0
286,fixed_qpsk,22.25748603094226,7.762465460873553,0.0,0.0,QPSK,0.0,1.0,128.0
286,rule_based,22.25748603094226,7.762465460873553,0.0,0.0,64QAM,0.0015625,1.0,384.0
286,ml_based,22.25748603094226,7.762465460873553,0.0,0.0,64QAM,0.0015625,1.0,384.0
287,fixed_qpsk,29.507019002540126,3.3932821716586576,0.0,0.0,QPSK,0.0,1.0,128.0
287,rule_based,29.507019002540126,3.3932821716586576,0.0,0.0,64QAM,0.0,1.0,384.0
287,ml_based,29.507019002540126,3.3932821716586576,0.0,0.0,64QAM,0.0,1.0,384.0
288,fixed_qpsk,15.662763197723333,16.54799105170844,0.0,0.0,QPSK,0.0,1.0,128.0
288,rule_based,15.662763197723333,16.54799105170844,0.0,0.0,16QAM,0.00078125,1.0,256.0
288,ml_based,15.662763197723333,16.54799105170844,0.0,0.0,16QAM,0.00078125,1.0,256.0
289,fixed_qpsk,23.23406318926438,6.646707232152346,0.0,0.0,QPSK,0.0,1.0,128.0
289,rule_based,23.23406318926438,6.646707232152346,0.0,0.0,64QAM,0.0005208333333333333,1.0,384.0
289,ml_based,23.23406318926438,6.646707232152346,0.0,0.0,64QAM,0.0005208333333333333,1.0,384.0
290,fixed_qpsk,12.515323031642716,23.079726471240853,0.0,0.0,QPSK,0.0,1.0,128.0
290,rule_based,12.515323031642716,23.079726471240853,0.0,0.0,16QAM,0.02421875,0.0,0.0
290,ml_based,12.515323031642716,23.079726471240853,0.0,0.0,QPSK,0.0,1.0,128.0
291,fixed_qpsk,10.597669818497643,28.960867165577508,0.0,0.0,QPSK,0.0,1.0,128.0
291,rule_based,10.597669818497643,28.960867165577508,0.0,0.0,QPSK,0.0,1.0,128.0
291,ml_based,10.597669818497643,28.960867165577508,0.0,0.0,QPSK,0.0,1.0,128.0
292,fixed_qpsk,27.324662764978992,4.327394133010798,0.0,0.0,QPSK,0.0,1.0,128.0
292,rule_based,27.324662764978992,4.327394133010798,0.0,0.0,64QAM,0.0,1.0,384.0
292,ml_based,27.324662764978992,4.327394133010798,0.0,0.0,64QAM,0.0,1.0,384.0
293,fixed_qpsk,12.921210112344083,22.597205300728085,0.0,0.0,QPSK,0.0,1.0,128.0
293,rule_based,12.921210112344083,22.597205300728085,0.0,0.0,16QAM,0.01640625,0.2,51.2
293,ml_based,12.921210112344083,22.597205300728085,0.0,0.0,QPSK,0.0,1.0,128.0
294,fixed_qpsk,22.394131108762082,7.492002994616126,0.0,0.0,QPSK,0.0,1.0,128.0
294,rule_based,22.394131108762082,7.492002994616126,0.0,0.0,64QAM,0.0010416666666666667,1.0,384.0
294,ml_based,22.394131108762082,7.492002994616126,0.0,0.0,64QAM,0.0010416666666666667,1.0,384.0
295,fixed_qpsk,14.910678471012526,17.55552571203409,0.0,0.0,QPSK,0.0,1.0,128.0
295,rule_based,14.910678471012526,17.55552571203409,0.0,0.0,16QAM,0.0078125,0.6,153.6
295,ml_based,14.910678471012526,17.55552571203409,0.0,0.0,16QAM,0.0078125,0.6,153.6
296,fixed_qpsk,3.366387722049539,66.26089175037757,0.052083333333333336,1.0,QPSK,0.0546875,0.0,0.0
296,rule_based,3.366387722049539,66.26089175037757,0.052083333333333336,1.0,QPSK,0.0546875,0.0,0.0
296,ml_based,3.366387722049539,66.26089175037757,0.052083333333333336,1.0,QPSK,0.0546875,0.0,0.0
297,fixed_qpsk,3.806282337196809,66.66355847464477,0.052083333333333336,1.0,QPSK,0.0703125,0.0,0.0
297,rule_based,3.806282337196809,66.66355847464477,0.052083333333333336,1.0,QPSK,0.0703125,0.0,0.0
297,ml_based,3.806282337196809,66.66355847464477,0.052083333333333336,1.0,QPSK,0.0703125,0.0,0.0
298,fixed_qpsk,15.303677589810007,17.151412171312312,0.0,0.0,QPSK,0.0,1.0,128.0
298,rule_based,15.303677589810007,17.151412171312312,0.0,0.0,16QAM,0.003125,1.0,256.0
298,ml_based,15.303677589810007,17.151412171312312,0.0,0.0,16QAM,0.003125,1.0,256.0
299,fixed_qpsk,21.23033693701111,8.999417465206312,0.0,0.0,QPSK,0.0,1.0,128.0
299,rule_based,21.23033693701111,8.999417465206312,0.0,0.0,64QAM,0.0026041666666666665,1.0,384.0
299,ml_based,21.23033693701111,8.999417465206312,0.0,0.0,64QAM,0.0026041666666666665,1.0,384.0
