snr_db,probe_evm_percent,probe_ber,packet_error_rate,probe_pilot_error_percent,estimated_channel_magnitude,qpsk_ber,qam16_ber,qam64_ber,selected_modulation,selected_bits_per_symbol,true_channel_magnitude,interference_present,interference_to_signal_db,interference_bin
25.397744013867726,7.787703389356794,0.0,0.0,4.786412400534189,1.3771967574536021,0.0,0.0031249999999999997,0.002777777777777778,64QAM,6,1.3574649519848696,1,-25.209720658664928,-2
5.756947496941065,56.60376186791124,0.016666666666666666,0.75,39.71064918782679,0.7504229480976745,0.03958333333333334,0.1763888888888889,0.24976851851851853,QPSK,2,0.696827929134443,0,,-1
1.7433561996664104,81.78848092303825,0.12083333333333333,1.0,51.819579098127974,1.3712589417654142,0.13819444444444443,0.25937499999999997,0.36620370370370375,QPSK,2,1.2502681547455428,0,,-1
26.587498224307573,7.408193701500141,0.0,0.0,3.8815122815038805,0.5783248347834635,0.0,0.0031249999999999997,0.002546296296296296,64QAM,6,0.586265709118639,1,-25.986883923008413,14
12.39512056483389,25.195536022693858,0.0,0.0,21.42432554185014,0.9150947207953607,0.0,0.034375,0.11435185185185186,QPSK,2,0.8585400085682114,0,,-1
27.660601023336106,9.440834962709854,0.0,0.0,4.1392055041838125,0.555121751011229,0.0,0.005555555555555556,0.006481481481481481,64QAM,6,0.5598944371147144,1,-22.18688780724716,-15
29.92458557826353,37.33740942061366,0.008333333333333333,0.75,2.287825121184838,2.081085656970555,0.006944444444444444,0.007638888888888889,0.008333333333333333,64QAM,6,2.0559437216630165,1,-8.845673345058243,9
9.381684241198933,58.90927230974729,0.008333333333333333,0.75,25.444764181177383,0.4921663529466521,0.009027777777777779,0.08680555555555554,0.16990740740740742,QPSK,2,0.47181627080434696,1,-6.857432503146336,-6
21.197152421762407,9.672800021598054,0.0,0.0,6.170016748185331,0.4698918681459824,0.0,0.0,0.007175925925925926,64QAM,6,0.4591843931231118,0,,-1
7.763462948713582,40.47028650139156,0.004166666666666667,0.5,30.81304300674761,0.9058011173128019,0.011111111111111112,0.11562499999999999,0.22337962962962962,QPSK,2,0.8391736620413338,0,,-1
8.680545782387059,44.197435979978,0.012499999999999999,0.5,18.57623926880484,0.5659952658103329,0.008333333333333333,0.11284722222222225,0.1958333333333334,QPSK,2,0.5655910729760448,1,-19.355863372429305,-11
13.662209694029833,23.729896175958064,0.0,0.0,19.37055031169973,1.287273073403758,0.0,0.015625,0.09837962962962961,QPSK,2,1.2464617377308775,0,,-1
12.195103901522039,28.899791318281295,0.0,0.0,23.229085399304637,0.7980877546842222,0.0,0.035763888888888894,0.13217592592592592,QPSK,2,0.7515065421329933,1,-24.21330781956769,18
13.449602778721236,35.04118823950411,0.0020833333333333333,0.25,16.59699257404194,0.42534571763088413,0.003472222222222222,0.02847222222222222,0.11458333333333333,QPSK,2,0.4360453745264785,1,-11.50543140081603,-30
25.883776442004862,5.350053040970804,0.0,0.0,3.5781530773481456,0.6049337067894427,0.0,0.0,0.0002314814814814815,64QAM,6,0.6054622688914791,0,,-1
29.89749346796487,10.243908034591783,0.0,0.0,2.2496324616964123,0.33417939756771387,0.0006944444444444445,0.002777777777777778,0.004861111111111111,64QAM,6,0.3314575583718319,1,-20.861330912054957,-12
23.914490704975556,8.792623024173743,0.0,0.0,6.0138866002208164,0.9900837716458194,0.0,0.002777777777777778,0.0034722222222222216,64QAM,6,0.9698328251779856,1,-24.985464486369814,-2
2.4745164405394506,88.39844481065468,0.12708333333333333,1.0,45.21378426956547,1.4525067043400162,0.11805555555555554,0.24340277777777777,0.3347222222222222,QPSK,2,1.312331198920147,1,-5.864865757826896,-15
6.579374905824094,49.34698060345494,0.02291666666666667,1.0,31.280562041467135,0.451128277123885,0.022916666666666665,0.14375,0.23564814814814816,QPSK,2,0.42957512033947676,1,-21.498236015895866,-16
6.312198506699696,56.99421866741957,0.04583333333333334,1.0,28.33591303460392,1.3085793931514274,0.024999999999999998,0.14618055555555556,0.23796296296296296,QPSK,2,1.1802366496679002,0,,-1
25.028114271740225,9.44145158254927,0.0,0.0,4.593354682502849,2.157971160017677,0.0,0.0038194444444444443,0.004861111111111111,64QAM,6,2.1232103513870935,1,-23.16959061443674,-16
25.599197360384302,5.819607700074741,0.0,0.0,4.480546615052668,1.40421696674539,0.0,0.0,0.0,64QAM,6,1.3908393404610004,0,,-1
3.2637931959871658,85.87846837376009,0.10833333333333334,1.0,45.957172612095455,1.380312536192109,0.08194444444444443,0.23124999999999998,0.3277777777777778,QPSK,2,1.372949747733312,0,,-1
4.003984008882289,61.47190950339396,0.07291666666666667,1.0,50.50365393468134,0.767324322022829,0.07777777777777778,0.20243055555555553,0.3194444444444444,QPSK,2,0.6871255723620057,0,,-1
27.976471608229733,5.8469109122286795,0.0,0.0,3.0377679890616283,0.6708457964755616,0.0,0.0,0.00324074074074074,64QAM,6,0.6663090241336037,1,-28.580049793683024,-8
28.89701452783441,5.957180218947411,0.0,0.0,2.8402236230390203,0.7872234500565225,0.0,0.00034722222222222224,0.0020833333333333333,64QAM,6,0.7930925941740058,1,-27.887781928306588,-5
16.686777829641322,23.921506065150815,0.0,0.0,16.028141974113364,0.6894159347272917,0.0062499999999999995,0.010763888888888887,0.06527777777777778,QPSK,2,0.7027954369901516,1,-15.591732699961264,9
22.041662738298207,8.161541979399297,0.0,0.0,4.857349176062447,0.8175330562137478,0.0,0.0,0.003935185185185185,64QAM,6,0.8179159440875914,0,,-1
24.956547338565283,7.843379281213316,0.0,0.0,4.040058919430752,0.5354902553961014,0.0,0.001388888888888889,0.003009259259259259,64QAM,6,0.5381253951502685,1,-27.48250063253878,-18
18.064054269079957,12.677993623052057,0.0,0.0,9.195392006208856,0.6464354104492053,0.0,0.001736111111111111,0.03773148148148147,16QAM,4,0.621795522710033,0,,-1
1.2008684522011404,93.94124171132444,0.16666666666666669,1.0,49.28425199278782,1.262961144853205,0.14583333333333334,0.2701388888888889,0.36481481481481487,QPSK,2,1.123597008176143,0,,-1
12.22638042408927,27.64957648360223,0.004166666666666667,0.5,20.795152800293106,0.8066782279507076,0.0,0.04097222222222222,0.1321759259259259,QPSK,2,0.7779635132108822,1,-24.378012155068262,-12
22.93428990060739,28.038332892047528,0.00625,0.75,7.052254890223129,1.3279934648436365,0.001388888888888889,0.00486111111111111,0.011111111111111112,16QAM,4,1.3340678844435696,1,-12.002279953323335,20
16.581239890621646,32.695111158485666,0.00625,0.5,12.942412827358789,0.662229510783903,0.008333333333333333,0.013194444444444444,0.06111111111111111,QPSK,2,0.6737796036108703,1,-11.360594124213655,24
1.0118304270334533,77.54187879019632,0.16041666666666665,1.0,53.57798496077313,1.5815094169361537,0.1479166666666667,0.27847222222222223,0.35694444444444445,QPSK,2,1.2233262767905804,1,-23.143174359581455,-13
